log10_accretion_rate abundances-ratio HeH-ratio
-9.622262903223795405e+00 -5.810984593637993356e-01 -8.177222175283832550e-02
-9.702729778495275070e+00 -6.923265189355487514e-01 -3.667211567841034692e-02
-9.691504719329108397e+00 -5.359096494875759120e-01 9.684483326215570509e-02
-9.619818877652951628e+00 -3.876869872125769945e-01 1.152361407549580136e-01
-9.630996869410790140e+00 -7.102275571630682904e-01 2.302753490210940612e-01
-9.709563050360262793e+00 -5.535217955806608359e-01 1.687988491900825616e-02
-9.612300377317110289e+00 -5.725692370435204737e-01 9.252513988785582288e-02
-9.697414497658490617e+00 -5.118177323325290295e-01 -2.347929012655710843e-02
-9.590570263651004623e+00 -5.430855622061434573e-01 -1.795987930014262823e-01
-9.687492359284538779e+00 -3.440082959859998013e-01 6.313467871453193325e-02
-9.669121119054116420e+00 -5.292527629916863319e-01 8.789553449255423090e-03
-9.642855127417812255e+00 -4.737229456942815276e-01 -2.268092653943845072e-01
-9.634602092012576335e+00 -5.396790186229472042e-01 -1.221145662921709896e-01
-9.676057097971325405e+00 -2.656391899726262551e-01 1.265329108700920246e-01
-9.695510027081974513e+00 -4.687962959023295184e-01 9.067647859435357116e-02
-9.667869599435878314e+00 -4.797631368284065445e-01 -2.208729887556205307e-01
-9.594018837372599862e+00 -5.351387571337715698e-01 5.304986700021836754e-02
-9.620204111953718495e+00 -4.209042602675037159e-01 -3.453646774588928769e-01
-9.603612241235358837e+00 -4.691858052034927340e-01 -3.702175680186491763e-02
-9.665055561638439485e+00 -6.604433730537020431e-01 1.299150102530210460e-01
-9.670844827883581019e+00 -3.251653986709932553e-01 1.702218982254636304e-01
-9.628155219912899909e+00 -4.511095555696305048e-01 -7.609588991029478389e-02
-9.612824954333223815e+00 -6.379858382825016605e-01 8.740446270350735181e-02
-9.610862197066040835e+00 -6.988570283314183840e-01 -1.757459044161364004e+00
-9.647313931802905529e+00 -5.868866471588143341e-01 2.036807416639613288e-02
-9.599952983793244243e+00 -5.217435413825750601e-01 -4.776277680000415998e-02
-9.696193784422455053e+00 -6.853085095417594808e-01 5.982745479252268850e-02
-9.619331016772010301e+00 -5.109765450320900015e-01 8.250570630352301038e-02
-9.679513738997190586e+00 -6.868485391440470877e-01 -1.835694853632645340e-02
-9.651505440030380356e+00 -3.967914234093208314e-01 -2.367295827801971231e-03
-9.659945569247181396e+00 -5.179529439747501129e-01 -1.420831822927688948e-01
-9.663557155647097829e+00 -4.676826516367560416e-01 1.754416181029955779e-01
-9.619853527054786468e+00 -3.899903428718376475e-01 3.509615505552183407e-02
-9.581111329216057015e+00 -6.605044407875251267e-01 5.069869371221372156e-02
-9.622669190971455677e+00 -4.715664672514554567e-01 -2.116940651815029384e-01
-9.627421419930838553e+00 -4.901475682278526591e-01 1.596710845676893933e-02
-9.697352053772517522e+00 -4.999940055491656210e-01 -1.364296562643191671e-02
-9.571814046959895350e+00 -4.757490996214333023e-01 1.096087100149514271e-01
-9.687303405805856471e+00 -3.124944070479420688e-01 1.337739446358184037e-01
-9.687375993338980251e+00 -4.375045022340433576e-01 8.778965086463279277e-02
-9.700170650461432231e+00 -5.920869829789534577e-01 5.437453426669874856e-02
-9.640489019557460182e+00 -5.811326443208999493e-01 -5.244054887340428295e-02
-9.701339359290720665e+00 -6.483844047068831884e-01 2.577707660139418877e-01
-9.587191652448067813e+00 -3.478784101800336259e-01 1.915295441169860002e-01
-9.704730218310606560e+00 -5.238772334211807546e-01 4.494476240957114010e-02
-9.637472449748919701e+00 -5.463856471379280322e-01 8.070069779157684753e-02
-9.660998618237963242e+00 -6.335972790985926473e-01 -2.213556586115087710e-01
-9.586448155921837966e+00 -5.136397464539852464e-01 -5.631395898829587299e-02
-9.632517496344584984e+00 -8.072385987618422298e-01 -2.799040595389643005e-02
-9.627841853745822576e+00 -7.819120753706365612e-01 1.504310874384164401e-02
-9.688142476515789525e+00 -5.284886396237924444e-01 1.346080604588953122e-01
-9.653365627666186555e+00 -7.044668324273581916e-01 -2.837814100132560538e-02
-9.659139995321405436e+00 -6.259766477205439550e-01 -7.560414798633402489e-02
-9.717607325664637585e+00 -5.082045986242844648e-01 1.709044202910422472e-01
-9.674086659289798718e+00 -4.216302295357987617e-01 1.820757811406802790e-02
-9.697236166101436794e+00 -6.424683219837872272e-01 1.408091645420171956e-01
-9.662835925657960345e+00 -6.269667134926839580e-01 -2.095134560500069160e-02
-9.633510389633414661e+00 -3.333138371188972826e-01 2.030158652570671352e-01
-9.643251364574510376e+00 -6.080389440179234661e-01 -4.419246590399610736e-02
-9.633127351667575056e+00 -4.350190823750277325e-01 -3.907909464905392170e-03
-9.643309880993278682e+00 -4.150692112463447714e-01 1.433321956213589599e-01
-9.594788714684788999e+00 -4.464578596720523151e-01 9.043443751217999926e-02
-9.589254417130408825e+00 -3.877826422229180281e-01 -4.440941267320441810e-02
-9.681373750904626263e+00 -3.872057293931492339e-01 -2.031605324253666633e-01
-9.629898733556487400e+00 -6.987303703466016813e-01 1.637463706813001574e-01
-9.697301723127525364e+00 -5.874982286749030891e-01 1.398659146555759070e-01
-9.696540189516515085e+00 -6.308428588533132597e-01 -2.078752357207468149e-03
-9.721107867461387997e+00 -4.403406774786011724e-01 5.512107357011210990e-03
-9.706186973348629010e+00 -6.984635356525927818e-01 -5.963827809421191894e-02
-9.678114921737961396e+00 -4.417386861999403891e-01 -9.941887649452953168e-02
-9.638461540545042894e+00 -6.258878706715491624e-01 -3.489146394268441420e-02
-9.672630205912248869e+00 -5.524781346187346287e-01 5.065069539171224156e-02
-9.666294502486874052e+00 -4.167960547969666862e-01 -3.233880681815249902e-01
-9.627853618065561392e+00 -6.487649530650738683e-01 2.340332940909660431e-02
-9.695483942882267669e+00 -4.407406371401458856e-01 -2.468962817034683899e-02
-9.570835964213168623e+00 -5.653487728461858985e-01 -7.782869257949084907e-02
-9.635272344214733664e+00 -3.504619321966426782e-01 1.149171821451080988e-02
-9.667512505987762239e+00 -3.605458648347390493e-01 -3.729560781745686060e-02
-9.629999437326643985e+00 -5.756410334234507431e-01 8.828725255581201803e-02
-9.596995391297422628e+00 -4.509261243818318832e-01 5.273217780039898828e-02
-9.665767284665347958e+00 -5.959363430095345748e-01 -4.036911933238818140e-02
-9.701078406594890069e+00 -6.110301693746826857e-01 4.270845084450815288e-02
-9.683919028016619635e+00 -5.704858418159357569e-01 1.034407540794380215e-01
-9.600981983785532137e+00 -8.983987528372487930e-01 6.643386414565835563e-02
-9.659490135408070444e+00 -7.392194723141312096e-01 2.428169485187449683e-01
-9.707988792473441819e+00 -6.503799023637792942e-01 -4.867809367218312033e-03
-9.616050121912627091e+00 -5.069670151364045196e-01 7.485462017245339550e-02
-9.659222147523534474e+00 -5.207747324191096538e-01 3.829395332232105043e-02
-9.624979388562371341e+00 -7.785269917759913838e-01 -1.091160556452066971e-01
-9.653452460993637629e+00 -3.424515619796126842e-01 1.453837916192340929e-01
-9.704083518514790896e+00 -1.466739594448212003e-01 -4.196339239485022410e-02
-9.642855127417812255e+00 -4.737229456942815276e-01 -2.268092653943845072e-01
-9.678264191597794053e+00 -4.131687661319940474e-01 -3.040649742970578107e-01
-9.700473356245561618e+00 -4.670181188900839331e-01 1.411058833608103691e-01
-9.666152635780331792e+00 -2.461646060864133290e-01 -1.822483578877922006e-01
-9.552449390403490170e+00 -3.911020572474477319e-01 2.239420511691715687e-02
-9.637907187605549097e+00 -6.472358145908261307e-01 3.039179220989015467e-02
-9.698833235080764226e+00 -5.152184038620548634e-01 -1.839223780204816139e-01
-9.647547213083367268e+00 -7.687855839909878419e-01 1.029831022624988490e-01
-9.597200666530444124e+00 -7.643180632549890774e-01 1.608763476441303630e-01
-9.685131188895860888e+00 -4.438138362405625870e-01 4.942069055746442507e-03
-9.628155219912899909e+00 -4.511095555696305048e-01 -7.609588991029478389e-02
-9.677402626209088865e+00 -1.867650744923503581e-01 1.538815529021195505e-01
-9.609261057879093570e+00 -7.019313530260919975e-01 -1.569853268055366735e+00
-9.680865653757741995e+00 -7.489284321050506676e-01 1.002573185468411121e-04
-9.599952983793244243e+00 -5.217435413825750601e-01 -4.776277680000415998e-02
-9.689711043741644048e+00 -5.114952403316190832e-01 3.372761875659796571e-03
-9.676669883541999084e+00 -5.850320553197647655e-01 1.449688617561174508e-01
-9.673978712218710641e+00 -7.011209591318348089e-01 9.862034130197525061e-02
-9.652065309314048491e+00 -4.813122338365749542e-01 1.245317067199505356e-01
-9.652708881442094935e+00 -6.413839634571640858e-01 -7.931323540067168609e-02
-9.675657585943380212e+00 -5.589698381188927812e-01 1.210308876938462896e-01
-9.588419375678894241e+00 -8.809107988557092206e-01 -6.284032066906211633e-03
-9.567570417195270238e+00 -4.896620632423323016e-01 1.658746198159605778e-01
-9.670783721994045123e+00 -4.237748636883207354e-01 -2.758227965120901848e-03
-9.608938005209434863e+00 -5.427507900969130716e-01 2.149258850045525707e-02
-9.684132132110935487e+00 -3.945444509350659601e-01 -1.683395383250685384e-05
-9.616754410713209467e+00 -6.741410241499776745e-01 2.713840117833852261e-01
-9.642596136408096541e+00 -3.971461312545878641e-01 7.839257706621191590e-02
-9.687375993338980251e+00 -4.375045022340433576e-01 8.778965086463279277e-02
-9.690018334518645915e+00 -3.934151138308132900e-01 2.698085386550222453e-02
-9.629252433538596279e+00 -8.343445153645583368e-01 -2.205257520783006076e-01
-9.718393204108787486e+00 -5.947214909349147760e-01 1.854995697017748912e-01
-9.587191652448067813e+00 -3.478784101800336259e-01 1.915295441169860002e-01
-9.676024899700102821e+00 -5.740995142148088703e-01 7.778235792888713029e-02
-9.693474762607394268e+00 -8.541883146609485777e-01 1.263992084040276576e-01
-9.673895102877999363e+00 -4.822077013321788286e-01 6.609824708129216631e-02
-9.528056729188383756e+00 -4.589829559540454795e-01 -2.702762569681899651e-01
-9.634223226050421474e+00 -7.870763514009042616e-01 9.559325716126339245e-02
-9.679435561262803134e+00 -5.798819595745978717e-01 5.076082451952744490e-02
-9.679273037533700830e+00 -5.082436527731228892e-01 1.623882903201929739e-01
-9.675251532311133218e+00 -4.515343405701885970e-01 1.267594550488763405e-01
-9.649360060291909846e+00 -4.304104702926112580e-01 -4.353707693547273494e-03
-9.694959755917109234e+00 -4.781608298441897276e-01 1.497601349749343516e-02
-9.647845838733697832e+00 -3.926722129562616459e-01 -6.911278759598253954e-03
-9.632366221777148851e+00 -6.492647945558420730e-01 9.302946371942102943e-02
-9.649374631293191840e+00 -5.753162948906496155e-01 -6.734826552449207915e-02
-9.651443693526589485e+00 -4.247809290053039533e-01 -1.081709964177098721e-02
-9.647267925669300581e+00 -6.734181333790099089e-01 -1.097942715822042975e-02
-9.668289522172891282e+00 -3.269716664910289339e-01 8.735045607408647994e-03
-9.640260849503716756e+00 -4.821076308719565162e-01 6.115913765523864343e-02
-9.631459637544820040e+00 -3.470544314164785149e-01 -2.049737447775889232e-01
-9.580686648084411061e+00 -4.857969776675687967e-01 -5.661146797804095243e-02
-9.721129073673036913e+00 -5.071525335692133041e-01 -9.049502285669992763e-02
-9.628604107635856835e+00 -5.504803447004897876e-01 4.922686934176034174e-02
-9.697301723127525364e+00 -5.874982286749030891e-01 1.398659146555759070e-01
-9.686596281787638318e+00 -3.765598631628801485e-01 1.018236417693621915e-01
-9.728857427522726198e+00 -4.004575622717094774e-01 9.015290312548718266e-03
-9.653954471380922442e+00 -8.577250902011051004e-01 3.369485863034263340e-02
-9.678114921737961396e+00 -4.417386861999403891e-01 -9.941887649452953168e-02
-9.662894484417227758e+00 -8.396310801787905120e-01 -8.927611305046811996e-02
-9.676969526995151227e+00 -7.528046883195931294e-01 2.873015184003138711e-02
-9.701263822297294226e+00 -5.063981294126413957e-01 -3.069463407031753910e-01
-9.633511069767878965e+00 -6.402051676259583601e-01 -9.844918417776458985e-02
-9.704142262003411901e+00 -5.948427644502878309e-01 8.065217497953719450e-03
-9.623159977188672443e+00 -7.783006482166578976e-01 -1.413380112132809896e-01
-9.633719737370743275e+00 -4.541136888894703461e-01 3.525792431851852704e-02
-9.520108067527525364e+00 -5.940270533654468110e-01 -8.623950269111274602e-02
-9.629460619324097692e+00 -5.934514309758354145e-01 8.555833052327428689e-02
-9.546771354293273504e+00 -5.753763181964179907e-01 3.704687536416290117e-02
-9.670589911914673209e+00 -6.373410058786483923e-01 -2.523545469514108519e-01
-9.688625887446201901e+00 -6.570192564478474218e-01 6.834024690670395530e-02
-9.706348359929334535e+00 -6.030777964045199724e-01 1.119273740404847090e-01
-9.649141984275237505e+00 -5.459484520092887649e-01 -4.244857017512107533e-02
-9.695874762286376125e+00 -3.954988135312573760e-01 1.248421152737502343e-01
-9.689083186808295167e+00 -7.770748539506286967e-01 4.655816166585350496e-02
-9.632802653275888360e+00 -4.354111852331419286e-01 4.147611739213626081e-02
-9.623604679981701437e+00 -7.700488175832886917e-01 -2.612198497840843153e-02
-9.653390900149416254e+00 -7.655668442765950488e-01 1.482577547881155228e-02
-9.647205141772023040e+00 -4.892881491360023816e-01 1.217382919123119051e-01
-9.686246047256428682e+00 -4.707893849979614131e-01 -4.078141450584250871e-02
-9.642855127417812255e+00 -4.737229456942815276e-01 -2.268092653943845072e-01
-9.678034599068586985e+00 -4.909453203445108826e-01 -3.899364146465293945e-01
-9.675404111576044741e+00 -4.416621495982688828e-01 7.167168441697584214e-02
-9.671499081840599032e+00 -4.943434729048981069e-01 -4.920718306040083867e-01
-9.600109240463121196e+00 -5.183425339150113942e-01 1.060716742987327654e-03
-9.693556376172539402e+00 -6.111687886422032534e-01 1.579023988750202778e-02
-9.699185955169845386e+00 -4.536082847133924290e-01 7.935051483831077890e-03
-9.629144654410234594e+00 -5.204480355815563897e-01 5.983307398384304227e-02
-9.630753745078518335e+00 -6.503586989226830539e-01 1.560660958381464014e-01
-9.648685950653421273e+00 -6.267831774436727343e-01 4.767653318242841276e-02
-9.628155219912899909e+00 -4.511095555696305048e-01 -7.609588991029478389e-02
-9.672011811212565036e+00 -4.145477942279169881e-01 4.151218903785639652e-02
-9.621077058501262158e+00 -6.827847202537347115e-01 -1.408962588663785098e+00
-9.668265722123511097e+00 -7.801296168300497769e-01 1.037221480387333639e-01
-9.599952983793244243e+00 -5.217435413825750601e-01 -4.776277680000415998e-02
-9.672180668208183008e+00 -5.862766910795658148e-01 1.099618557665603541e-01
-9.652043840244759920e+00 -6.578471121521936027e-01 1.969278793229883029e-01
-9.694579390524021179e+00 -7.369886606861637546e-01 1.640820742324549525e-02
-9.702594081564914319e+00 -6.466647035428016999e-01 8.139462629764079860e-02
-9.650887043703207269e+00 -6.698861963588709223e-01 -9.136140768422254532e-02
-9.704842992605989593e+00 -5.278857535418479685e-01 1.138649727430278841e-01
-9.642718515178751559e+00 -6.773925925480144272e-01 7.345035501531782529e-02
-9.608218563983657035e+00 -2.847652165913148181e-01 1.162338727781039444e-01
-9.676066898753550305e+00 -2.090920163758074324e-01 1.170770481579820610e-02
-9.649188928845429558e+00 -6.501125003757834975e-01 -3.293268405266952525e-02
-9.684262573659577100e+00 -3.671887570953877855e-01 -1.548024825119507786e-01
-9.674918043956854063e+00 -5.294078038276710529e-01 2.011194526380423175e-01
-9.692486924222984968e+00 -3.846663554763001258e-01 3.941201873016961926e-02
-9.687375993338980251e+00 -4.375045022340433576e-01 8.778965086463279277e-02
-9.717571818986884935e+00 -4.520598409801337425e-01 3.774391745381813074e-02
-9.608418748338969806e+00 -6.919260764871362213e-01 7.204145348600229926e-02
-9.702919567478229368e+00 -6.030744079582559536e-01 1.367325394260378579e-01
-9.587191652448067813e+00 -3.478784101800336259e-01 1.915295441169860002e-01
-9.635347133143593368e+00 -3.130334206839071598e-01 2.431806285391367034e-02
-9.696236498873282983e+00 -7.277491557710114023e-01 5.464192617547181108e-02
-9.674038552011117176e+00 -4.007321240976242649e-01 1.058518243550679444e-01
-9.566751481980801941e+00 -6.700116906815045681e-01 3.216294421378454449e-03
-9.665334053108869838e+00 -5.799540505589382278e-01 -1.839635405188472239e-03
-9.712962558268323221e+00 -4.810086185150668214e-01 -1.254941050717288120e-01
-9.599586983948400487e+00 -4.048035246489973815e-01 3.883100179737262320e-02
-9.681010492478037577e+00 -5.706971299957928068e-01 5.548162353454055840e-02
-9.662355852082040286e+00 -3.808119295484981848e-01 -7.986628142881395387e-02
-9.669385894247653823e+00 -6.800943740321168107e-01 1.205611998464897194e-01
-9.655089625601297243e+00 -5.634566428128486848e-01 -1.490130117867978499e-02
-9.668915716528680093e+00 -5.183336673377461068e-01 2.871558392601769594e-02
-9.631821104632336983e+00 -5.376745329275296470e-01 1.038164551246973238e-01
-9.695417466017312691e+00 -6.154047057166498469e-01 1.073635390777437776e-01
-9.635337998909090373e+00 -4.966320939173165527e-01 6.844439572193895469e-03
-9.661472805977327383e+00 -5.068953330847261185e-01 5.873938185410240709e-02
-9.641853800431487542e+00 -5.106983170445178466e-01 6.058803265022685847e-03
-9.669707933459187998e+00 -4.920652628917299154e-01 -5.442025920088859603e-02
-9.573087055222972097e+00 -6.504473073047840614e-01 1.618040255776681535e-02
-9.675176975332272278e+00 -4.677224418599781330e-01 -1.142983605522959606e-01
-9.671002273004603467e+00 -5.223915943637988946e-01 5.678828699437375033e-02
-9.697301723127525364e+00 -5.874982286749030891e-01 1.398659146555759070e-01
-9.681022739744514993e+00 -3.935437763613549578e-01 1.087073777930238905e-01
-9.720647371570640516e+00 -3.414623664241416279e-01 1.194825116074075752e-02
-9.680673612047804966e+00 -4.264421961743769529e-01 2.646792284360315051e-02
-9.678114921737961396e+00 -4.417386861999403891e-01 -9.941887649452953168e-02
-9.726299897410159545e+00 -4.866789094298313856e-01 2.237798311210470459e-02
-9.696599205389768272e+00 -5.513807083548902810e-01 1.023416521324583550e-01
-9.654350087842516359e+00 -3.774611307552788730e-01 -3.622851897295944479e-01
-9.623940778601188129e+00 -7.002715333392077746e-01 1.807491867649363426e-03
-9.696191564194752033e+00 -7.409690720157087185e-01 2.343376093696482032e-01
-9.614670292586838585e+00 -6.522719834156429641e-01 1.199456091361335019e-01
-9.725920937602497318e+00 -6.754698711646307530e-01 -9.461726062798048176e-03
-9.593669023510409843e+00 -5.653592280380328461e-01 2.046119690361642707e-01
-9.602460994766257585e+00 -5.543279296785890153e-01 6.453900547256383180e-02
-9.558471075917262638e+00 -6.212851659115221636e-01 -1.079758764855590081e-02
-9.674975963753881913e+00 -5.185227944388612897e-01 -3.339312715347535487e-01
-9.713725055739688585e+00 -6.335554814203452345e-01 3.399990669352391526e-02
-9.706246658505163438e+00 -5.242211644127001691e-01 3.425133266335009946e-03
-9.622644726963580197e+00 -7.172943614479789787e-01 -3.960926107846016175e-02
-9.677061165558505706e+00 -5.104204637394493815e-01 -4.794766786012769066e-02
-9.672731625363329755e+00 -6.012331673896005313e-01 -6.907972279992785625e-02
-9.637563684148394927e+00 -6.274089586210127578e-01 4.666707605566308009e-03
-9.590996771298692991e+00 -8.238284590218603043e-01 1.594475917146304378e-01
-9.699102462353888399e+00 -7.205002495128232098e-01 1.630044947373579522e-01
-9.625332867379231772e+00 -5.113423536605559150e-01 1.586212751681604083e-01
-9.714503980215555501e+00 -4.021209870492770122e-01 1.765013082086908797e-02
-9.642855127417812255e+00 -4.737229456942815276e-01 -2.268092653943845072e-01
-9.642655494086996626e+00 -4.575051812160824127e-01 -2.351611883970382566e-01
-9.662899641723798894e+00 -3.754403690124776816e-01 1.183913509338018755e-01
-9.663389118719972970e+00 -4.531790431337752167e-01 -3.332854430270951740e-01
-9.664327151531873383e+00 -3.522757097042017449e-01 -1.402672570025140786e-01
-9.672705092759386503e+00 -7.830160588767460794e-01 -6.657933820394573710e-02
-9.722345059528327837e+00 -4.014337248719792584e-01 9.494155569150702911e-03
-9.686457255609388639e+00 -6.888706504433650402e-01 3.106463900141466505e-02
-9.565142678490492045e+00 -6.069368488237243398e-01 -1.264055116500254969e-02
-9.661652362375292569e+00 -5.282307064765827676e-01 3.641979737149412394e-02
-9.628155219912899909e+00 -4.511095555696305048e-01 -7.609588991029478389e-02
-9.679193136688081012e+00 -4.822578702514936921e-01 -8.163260716443743181e-02
-9.621444839801695181e+00 -6.550620512079943225e-01 -1.490401297572657935e+00
-9.641952917054270600e+00 -7.720697338774158425e-01 5.149204165471929495e-02
-9.599952983793244243e+00 -5.217435413825750601e-01 -4.776277680000415998e-02
-9.623515199395097142e+00 -5.633191984102881023e-01 1.638599053029615171e-01
-9.675501879022878171e+00 -7.122396358495146629e-01 1.810106933423319131e-01
-9.611612922098652589e+00 -8.217639626090211813e-01 -1.358358620581111009e-01
-9.693357694128234670e+00 -5.907341333683504558e-01 1.357509340965096234e-03
-9.689832718751995699e+00 -7.740505926737668574e-01 -2.397322500825064748e-02
-9.602968611029195856e+00 -5.127224212691290361e-01 -1.181091415077029777e-01
-9.717285170549070372e+00 -7.372605678985748590e-01 -8.837334803960340823e-02
-9.643812693473762465e+00 -6.157458834583984242e-02 8.769434896518907285e-02
-9.704006111930024048e+00 -4.528514776575285339e-01 1.739758991521846154e-02
-9.605754757227041196e+00 -6.786943048201945494e-01 -3.621299715890304027e-02
-9.655537580406253539e+00 -4.842274628237159817e-01 9.385179994811185256e-03
-9.671603430051677108e+00 -6.700227038679802405e-01 2.845861245775788140e-01
-9.665469572394176367e+00 -4.398682441214862848e-01 -1.476657334322339921e-02
-9.687375993338980251e+00 -4.375045022340433576e-01 8.778965086463279277e-02
-9.681747639977588804e+00 -4.749096752642154584e-01 7.057182476346762767e-02
-9.629415243087702692e+00 -7.350489318998025823e-01 7.815833552171649878e-02
-9.715230679187525809e+00 -4.531277764234049599e-01 -5.565534758786719327e-02
-9.587191652448067813e+00 -3.478784101800336259e-01 1.915295441169860002e-01
-9.645284497684682989e+00 -6.848667193595425751e-01 -4.331044372220009542e-02
-9.655309011349526571e+00 -6.578549129722652822e-01 -1.094070763214264330e-01
-9.670237916408224166e+00 -3.590519627395005742e-01 -2.050368496624399572e-02
-9.537725676408749464e+00 -6.919754176023351633e-01 -2.145955469733282217e-02
-9.616261961535766289e+00 -6.287925819589981202e-01 -2.423142730201782724e-02
-9.699146218654083995e+00 -6.140899972053279754e-01 -9.280449501263110523e-02
-9.617803616930098443e+00 -6.082565206694701132e-01 2.493000268461461819e-02
-9.668242212779423639e+00 -5.334137019792715151e-01 -1.656042194558968519e-02
-9.622014427463232877e+00 -4.323517788210082813e-01 -1.442914632086688687e-01
-9.675081728585162466e+00 -6.290862026302042054e-01 1.546372578787957308e-01
-9.677641132408815849e+00 -5.982544240252893886e-01 9.780092387520691877e-02
-9.681658743768082331e+00 -3.716172265501738181e-01 6.165379763303888150e-02
-9.618677531285509730e+00 -4.127335517505166251e-01 -3.862379535346081860e-02
-9.689071145143977049e+00 -6.885143098887405166e-01 -4.696721585090254947e-03
-9.656150096351753476e+00 -5.284052592518930780e-01 4.781398402597006325e-02
-9.688835228574646408e+00 -6.548619429863808961e-01 1.901561849795568859e-01
-9.677524214221778109e+00 -4.395662675796137009e-01 4.381516770918436610e-02
-9.701134635682240770e+00 -6.836193370867897912e-01 1.152359206899136040e-01
-9.648137222375002153e+00 -3.713066265786393316e-01 -9.567208659501594270e-02
-9.649171693960683527e+00 -1.579340874869075151e-01 -1.785486594684072836e-01
-9.644266679798201736e+00 -5.244850749644802690e-01 1.806008197273167859e-01
-9.697301723127525364e+00 -5.874982286749030891e-01 1.398659146555759070e-01
-9.637016031653933723e+00 -4.481097991266613789e-01 1.675798428085582548e-01
-9.713467778685931364e+00 -2.957490504156954358e-01 5.451897083092585583e-02
-9.664582297394403554e+00 -4.928285644291952039e-01 9.054596356868183094e-02
-9.678114921737961396e+00 -4.417386861999403891e-01 -9.941887649452953168e-02
-9.668576337057404047e+00 -4.938385215557099528e-01 6.522861144475254613e-02
-9.635805562658132928e+00 -5.533704339949876427e-01 3.128880023922256393e-02
-9.670894792490138059e+00 -2.847970406318696135e-01 -1.236437971459703328e-01
-9.659513924807111351e+00 -7.110220234920618942e-01 2.202862792199838937e-02
-9.679526078334415473e+00 -6.261300176445505627e-01 1.252919311441694217e-01
-9.682242949171852686e+00 -4.968697241070643145e-01 2.732473042956651277e-01
-9.699427859880314529e+00 -6.597257682234207721e-01 -4.470785721804731994e-02
-9.646416666581504984e+00 -4.669540465721588873e-01 1.646526133368627631e-01
-9.619196738313410933e+00 -4.913210479443295142e-01 -2.406511476318039244e-02
-9.558975444941079758e+00 -5.691569405407213011e-01 4.722841035715187596e-02
-9.673352539114297599e+00 -5.083070562198681586e-01 -5.221382990210132746e-03
-9.701934496067071478e+00 -6.295320888718656249e-01 8.662691757133236803e-02
-9.687384422906333725e+00 -5.543571626364629523e-01 1.106395365442868622e-02
-9.631633164516719248e+00 -5.729991842256909607e-01 -3.030477919435882461e-02
-9.662105849292638382e+00 -5.578412111992649969e-01 -9.415440155434790653e-03
-9.719094883246238936e+00 -5.984176700271959248e-01 -3.838404152551846971e-02
-9.644598910714089257e+00 -3.625925960861042796e-01 1.442768216463835573e-01
-9.662981080069906525e+00 -7.387776198317843601e-01 1.139970045886395111e-01
-9.649884992228919600e+00 -7.199692589627240125e-01 1.501556715076424187e-02
-9.690235299211236608e+00 -6.623959083117476609e-01 5.856068157712798067e-02
-9.684087542442373575e+00 -6.231337268676675478e-01 -2.385497193816021877e-02
-9.642855127417812255e+00 -4.737229456942815276e-01 -2.268092653943845072e-01
-9.650146680835609558e+00 -3.678958133728960078e-01 -1.706651158769693644e-01
-9.676525683565188274e+00 -5.513380350899867999e-01 -1.646125347125147464e-01
-9.629861639002363916e+00 -6.656258010418589777e-01 -1.433425569292310575e+00
-9.636721702752144125e+00 -3.315482937097042893e-01 -1.099247343179584058e-01
-9.634449425066673456e+00 -7.191194454174159034e-01 2.858381652917374449e-02
-9.653954580951621622e+00 -5.324718499654732540e-01 6.436920157369856177e-02
-9.697815772794639244e+00 -8.035918589254302802e-01 3.275966517730322103e-02
-9.593297973592839867e+00 -5.341664235400234162e-01 -2.246491823822118206e-01
-9.651529758538227810e+00 -5.986442288941642431e-01 1.399195949055669075e-01
-9.628155219912899909e+00 -4.511095555696305048e-01 -7.609588991029478389e-02
-9.659767152662858791e+00 -4.326620365318003536e-01 -6.789412308656911366e-02
-9.617374528027706759e+00 -6.765359946743858544e-01 -1.665174197446912085e+00
-9.662571218940547269e+00 -5.793413311186252912e-01 1.213710398225110315e-01
-9.599952983793244243e+00 -5.217435413825750601e-01 -4.776277680000415998e-02
-9.656738774235291700e+00 -5.785766947421162598e-01 1.636027257417086572e-02
-9.661303622693278470e+00 -5.442324887397149702e-01 -1.176978019305532919e-01
-9.649758973977428766e+00 -6.740966212112002864e-01 -1.170482797081238147e-01
-9.654317859665544788e+00 -5.776730667127774055e-01 5.018784153733574227e-02
-9.650179335024763105e+00 -7.710471174179733822e-01 4.060847221538450152e-02
-9.667355867707321693e+00 -3.031024105539898983e-01 4.457082260018846442e-02
-9.676684688952136071e+00 -5.357674344819223222e-01 9.444355731305174861e-02
-9.643198962878326341e+00 -2.800599014037619128e-02 9.027572841548309190e-02
-9.716722032627050254e+00 -5.305618895592862927e-01 -2.178050580092178584e-02
-9.619728212307485649e+00 -3.707451545451210251e-01 8.837918349243904792e-02
-9.634627764644289272e+00 -6.241440965357663018e-01 5.558524277967491489e-03
-9.713774564175515991e+00 -5.335379745392128115e-01 2.157155592682235556e-01
-9.666478274454656017e+00 -5.189172575498961493e-01 1.050468761244813809e-01
-9.687375993338980251e+00 -4.375045022340433576e-01 8.778965086463279277e-02
-9.625608295389190161e+00 -6.200560991367884967e-01 -7.744989702657205377e-02
-9.666622093259476856e+00 -7.596516716797050428e-01 1.174286218831389478e-01
-9.712733456326155590e+00 -4.952020449865313090e-01 -5.122837320758188290e-02
